pincode,city_id
585436,102
585437,102
585443,102
585444,102
585258,102
585259,102
585282,102
585335,102
585336,102
585341,102
585345,102
585346,102
585347,102
585350,102
585352,102
585358,102
585360,102
585364,102
585373,102
585377,102
585422,102
585423,102
585424,102
585425,102
585426,102
585427,102
585428,102
585429,102
585431,102
585432,102
585433,102
585434,102
585435,102
585438,102
585439,102
585440,102
585441,102
585442,102
585445,102
586101,103
586102,103
586103,103
586104,103
586108,103
586109,103
586111,103
586112,103
586114,103
586115,103
586116,103
586117,103
586118,103
586119,103
586120,103
586121,103
586122,103
586123,103
586124,103
586127,103
586128,103
586129,103
586130,103
586201,103
586202,103
586203,103
586204,103
586205,103
586206,103
586207,103
586208,103
586210,103
586211,103
586212,103
586213,103
586214,103
586215,103
586216,103
586217,103
586105,103
586106,103
586107,103
586131,103
586132,103
586133,103
586134,103
586135,103
586136,103
586137,103
586138,103
586140,103
586141,103
586142,103
586143,103
586144,103
586145,103
586146,103
586147,103
586148,103
586149,103
586150,103
586151,103
586152,103
586153,103
586154,103
586155,103
586156,103
586157,103
586158,103
586159,103
586160,103
586161,103
586162,103
586163,103
586164,103
586165,103
586166,103
586168,103
586169,103
586218,103
586219,103
586220,103
586221,103
586222,103
586223,103
586224,103
586225,103
586226,103
586227,103
586228,103
586229,103
586230,103
586231,103
586232,103
586233,103
586234,103
586235,103
586236,103
586237,103
586238,103
586239,103
586241,103
586242,103
586243,103
586245,103
586247,103
587123,103
587126,103
587127,103
587128,103
587129,103
587130,103
587131,103
587132,103
587133,103
587134,103
587135,103
587136,103
587137,103
587138,103
587139,103
587140,103
587141,103
587142,103
587144,103
587145,103
587146,103
587147,103
587148,103
587149,103
587151,103
587152,103
587153,103
587208,103
587209,103
587210,103
587211,103
587214,103
587215,103
587242,103
587302,103
587317,103
587318,103
587319,103
587320,103
587321,103
587322,103
587323,103
587324,103
587325,103
587326,103
587327,103
587328,103
587329,103
571109,104
571111,104
571115,104
571117,104
571123,104
571126,104
571127,104
571128,104
571313,104
571316,104
571320,104
571342,104
571439,104
571440,104
571441,104
571442,104
571443,104
571444,104
571457,104
571490,104
577101,105
577102,105
577111,105
577112,105
577113,105
577114,105
577116,105
577117,105
577118,105
577120,105
577121,105
577122,105
577123,105
577124,105
577125,105
577126,105
577127,105
577128,105
577129,105
577130,105
577131,105
577132,105
577133,105
577134,105
577135,105
577136,105
577137,105
577138,105
577139,105
577140,105
577142,105
577144,105
577145,105
577146,105
577160,105
577168,105
577175,105
577179,105
577180,105
577181,105
577182,105
577228,105
577547,105
577549,105
577550,105
573132,105
577501,106
577502,106
577511,106
577515,106
577517,106
577519,106
577520,106
577521,106
577522,106
577523,106
577524,106
577526,106
577527,106
577529,106
577531,106
577532,106
577533,106
577535,106
577536,106
577537,106
577538,106
577539,106
577540,106
577541,106
577542,106
577543,106
577545,106
577546,106
577554,106
577555,106
577557,106
577558,106
577596,106
577597,106
577598,106
577599,106
572143,106
572144,106
572161,106
573114,106
577437,106
577441,106
577503,106
577560,106
577561,106
577562,106
577563,106
577564,106
577565,106
577567,106
577568,106
577569,106
577570,106
577571,106
577572,106
577573,106
577574,106
577575,106
577576,106
577577,106
577579,106
577580,106
577581,106
577582,106
577583,106
577584,106
577585,106
577586,106
577587,106
577588,106
577590,106
577591,106
577592,106
577593,106
577595,106
577602,106
574109,108
574141,108
574142,108
574143,108
574144,108
574145,108
574146,108
574148,108
574150,108
574151,108
574153,108
574154,108
574197,108
574198,108
574199,108
574202,108
574203,108
574210,108
574212,108
574213,108
574214,108
574216,108
574217,108
574218,108
574219,108
574220,108
574221,108
574222,108
574223,108
574224,108
574225,108
574226,108
574228,108
574229,108
574230,108
574232,108
574233,108
574234,108
574235,108
574236,108
574237,108
574238,108
574240,108
574241,108
574242,108
574243,108
574248,108
574253,108
574259,108
574260,108
574265,108
574267,108
574274,108
574279,108
574285,108
574313,108
574314,108
574323,108
574324,108
574325,108
574326,108
574327,108
574328,108
574509,108
575003,108
575010,108
575015,108
575016,108
575017,108
575018,108
575019,108
575020,108
575022,108
575023,108
575025,108
575028,108
575029,108
575030,108
574160,108
574162,108
574164,108
574165,108
574166,108
574169,108
574173,108
574179,108
574180,108
574189,108
574258,108
574264,108
574266,108
574272,108
574301,108
575009,108
575021,108
575027,108
575328,108
576128,108
577001,109
577002,109
577003,109
577004,109
577005,109
577006,109
577213,109
577215,109
577217,109
577218,109
577219,109
577221,109
577223,109
577224,109
577230,109
577231,109
577512,109
577513,109
577514,109
577516,109
577518,109
577525,109
577528,109
577530,109
577534,109
577544,109
577551,109
577552,109
577553,109
577556,109
577566,109
577589,109
577601,109
583125,109
583127,109
583137,109
583213,109
577007,109
582101,110
582102,110
582103,110
582111,110
582112,110
582113,110
582114,110
582115,110
582116,110
582117,110
582118,110
582119,110
582120,110
582202,110
582203,110
582204,110
582205,110
582206,110
582207,110
582209,110
582210,110
582211,110
583233,110
582123,110
585101,111
585102,111
585103,111
585104,111
585105,111
585106,111
585210,111
585211,111
585212,111
585213,111
585217,111
585218,111
585222,111
585225,111
585228,111
585229,111
585236,111
585265,111
585292,111
585301,111
585302,111
585303,111
585305,111
585306,111
585307,111
585308,111
585309,111
585310,111
585311,111
585312,111
585313,111
585314,111
585316,111
585317,111
585318,111
585319,111
585320,111
585321,111
585322,111
585324,111
585325,111
572149,111
585001,111
585109,111
585154,111
585238,111
585239,111
585240,111
585241,111
585242,111
585243,111
585244,111
585245,111
585246,111
585247,111
585248,111
585249,111
585250,111
585251,111
585252,111
585253,111
585254,111
585255,111
585257,111
585260,111
585261,111
585262,111
585263,111
585264,111
585266,111
585268,111
585269,111
585270,111
585271,111
585272,111
585273,111
585274,111
585275,111
585276,111
585278,111
585279,111
585280,111
585281,111
585284,111
585285,111
585286,111
585289,111
585332,111
585333,111
585334,111
585337,111
585338,111
585339,111
585340,111
585342,111
585343,111
585344,111
585349,111
585351,111
585354,111
585356,111
585359,111
585361,111
585362,111
585363,111
585365,111
585366,111
585369,111
585370,111
585371,111
585372,111
585374,111
585375,111
585378,111
585367,111
585107,111
573101,112
573102,112
573111,112
573112,112
573113,112
573115,112
573116,112
573117,112
573118,112
573119,112
573120,112
573121,112
573122,112
573123,112
573124,112
573125,112
573126,112
573127,112
573128,112
573129,112
573130,112
573131,112
573133,112
573134,112
573135,112
573136,112
573137,112
573141,112
573142,112
573144,112
573150,112
573162,112
573164,112
573165,112
573201,112
573202,112
573210,112
573211,112
573212,112
573213,112
573214,112
573215,112
573216,112
573217,112
573218,112
573219,112
573220,112
573225,112
573138,112
573139,112
573140,112
573143,112
573145,112
573146,112
573147,112
573148,112
573149,112
573151,112
573152,112
573153,112
573154,112
573155,112
573156,112
573157,112
573158,112
573159,112
573160,112
573163,112
573221,112
573222,112
573223,112
573224,112
577119,112
585288,112
573226,112
581101,113
581102,113
581104,113
581106,113
581108,113
581109,113
581110,113
581111,113
581112,113
581115,113
581116,113
581118,113
581119,113
581120,113
581123,113
581126,113
581128,113
581145,113
581148,113
581193,113
581197,113
581202,113
581203,113
581205,113
581208,113
581210,113
581211,113
581212,113
581213,113
581132,113
581133,113
581172,113
581198,113
581199,113
581237,113
561206,114
561207,114
561208,114
561209,114
561210,114
561211,114
561212,114
561213,114
561228,114
562102,114
562103,114
562104,114
562105,114
563101,114
563102,114
563103,114
563113,114
563115,114
563116,114
563117,114
563118,114
563119,114
563120,114
563121,114
563122,114
563123,114
563124,114
563126,114
563127,114
563128,114
563129,114
563130,114
563131,114
563132,114
563133,114
563134,114
563135,114
563136,114
563137,114
563138,114
563139,114
563146,114
563159,114
563160,114
563161,114
563162,114
561217,114
561218,114
561219,114
561221,114
561222,114
561223,114
561224,114
561225,114
562118,114
562141,114
563140,114
563141,114
563142,114
563143,114
563144,114
563145,114
563147,114
563148,114
563149,114
563150,114
563151,114
563152,114
563153,114
563154,114
563156,114
563157,114
563158,114
565277,114
563163,114
583226,115
583227,115
583228,115
583229,115
583230,115
583231,115
583232,115
583234,115
583235,115
583236,115
583237,115
583238,115
583268,115
583277,115
583278,115
583279,115
583280,115
583281,115
583282,115
583283,115
583260,115
584112,115
584114,115
584119,115
584121,115
584130,115
584131,115
584146,115
584166,115
583284,115
583285,115
583287,115
571401,116
571402,116
571403,116
571404,116
571405,116
571415,116
571416,116
571417,116
571418,116
571419,116
571421,116
571422,116
571423,116
571424,116
571425,116
571426,116
571427,116
571428,116
571429,116
571430,116
571431,116
571432,116
571433,116
571434,116
571435,116
571436,116
571445,116
571446,116
571448,116
571450,116
571455,116
571463,116
571475,116
571476,116
571477,116
571478,116
571605,116
571606,116
571607,116
571802,116
571811,116
571812,116
571260,116
571406,116
571437,116
571451,116
571452,116
571453,116
571454,116
571456,116
571458,116
571459,116
571460,116
571461,116
571462,116
571464,116
571465,116
571466,116
571469,116
571470,116
571471,116
571472,116
571473,116
571474,116
571481,116
571483,116
571485,116
571487,116
571496,116
571497,116
571806,116
571810,116
570001,117
570002,117
570003,117
570004,117
570005,117
570006,117
570007,117
570008,117
570009,117
570010,117
570011,117
570012,117
570014,117
570015,117
570016,117
570017,117
570018,117
570019,117
570020,117
570022,117
570023,117
570025,117
570026,117
570027,117
570028,117
570029,117
570030,117
570031,117
571101,117
571102,117
571103,117
571105,117
571107,117
571108,117
571110,117
571114,117
571116,117
571118,117
571119,117
571120,117
571121,117
571122,117
571124,117
571125,117
571129,117
571130,117
571134,117
571187,117
571189,117
571301,117
571302,117
571311,117
571312,117
571314,117
571315,117
571601,117
571602,117
571603,117
571604,117
571610,117
571617,117
570013,117
570021,117
570024,117
571131,117
571132,117
571133,117
571135,117
571136,117
571137,117
571138,117
571139,117
571140,117
571141,117
571142,117
571143,117
571144,117
571147,117
571148,117
571149,117
571150,117
571151,117
571152,117
571153,117
571154,117
571155,117
571156,117
571157,117
571158,117
571159,117
571160,117
571161,117
571162,117
571163,117
571164,117
571166,117
571167,117
571168,117
571169,117
571171,117
571172,117
571173,117
571175,117
571176,117
571177,117
571180,117
571181,117
571182,117
571183,117
571184,117
571185,117
571188,117
571246,117
571264,117
571317,117
571318,117
571319,117
571321,117
571322,117
571323,117
571324,117
571325,117
571326,117
571328,117
571331,117
571332,117
571333,117
571334,117
571335,117
571336,117
571337,117
571339,117
571340,117
571341,117
571467,117
571479,117
571480,117
571484,117
571488,117
571489,117
571491,117
571494,117
571495,117
571498,117
571499,117
571502,117
571512,117
571608,117
571609,117
571611,117
571613,117
571614,117
571615,117
571616,117
571801,117
571803,117
571804,117
571805,117
571808,117
571809,117
572157,117
571104,117
571106,117
570033,117
570034,117
570032,117
584101,118
584102,118
584103,118
584104,118
584111,118
584113,118
584115,118
584116,118
584118,118
584120,118
584122,118
584123,118
584124,118
584125,118
584126,118
584127,118
584129,118
584132,118
584133,118
584134,118
584135,118
584136,118
584138,118
584139,118
584140,118
584143,118
584167,118
584170,118
584202,118
584203,118
583249,118
583256,118
583257,118
583259,118
583264,118
583265,118
583266,118
583270,118
584110,118
584117,118
584141,118
584144,118
584145,118
584147,118
584148,118
584149,118
584150,118
584151,118
584153,118
584154,118
584155,118
584156,118
584158,118
584159,118
584160,118
584161,118
584164,118
584165,118
584169,118
584201,118
577115,119
577201,119
577202,119
577203,119
577204,119
577205,119
577211,119
577214,119
577216,119
577220,119
577222,119
577225,119
577226,119
577227,119
577229,119
577232,119
577233,119
577243,119
577245,119
577301,119
577302,119
577411,119
577412,119
577413,119
577414,119
577415,119
577416,119
577417,119
577418,119
577419,119
577421,119
577422,119
577423,119
577424,119
577425,119
577426,119
577427,119
577428,119
577429,119
577430,119
577431,119
577432,119
577433,119
577434,119
577435,119
577436,119
577448,119
577451,119
577452,119
577453,119
574307,119
577212,119
577234,119
577235,119
577236,119
577237,119
577238,119
577240,119
577241,119
577242,119
577244,119
577246,119
577247,119
577303,119
577321,119
577438,119
577439,119
577440,119
577443,119
577444,119
577445,119
577446,119
577447,119
577449,119
577450,119
561202,120
572101,120
572102,120
572103,120
572104,120
572105,120
572106,120
572107,120
572111,120
572112,120
572113,120
572114,120
572115,120
572116,120
572117,120
572118,120
572119,120
572120,120
572121,120
572122,120
572123,120
572124,120
572125,120
572126,120
572127,120
572128,120
572129,120
572132,120
572133,120
572134,120
572135,120
572136,120
572137,120
572138,120
572139,120
572140,120
572141,120
572142,120
572168,120
572175,120
572211,120
572212,120
572213,120
572214,120
572215,120
572216,120
572217,120
572218,120
572219,120
572220,120
572221,120
572222,120
572223,120
572224,120
572225,120
572226,120
572227,120
572228,120
572145,120
572146,120
572147,120
572148,120
572150,120
572151,120
572152,120
572153,120
572154,120
572155,120
572156,120
572158,120
572159,120
572160,120
572162,120
572163,120
572164,120
572165,120
572166,120
572167,120
572169,120
572170,120
572171,120
572172,120
572173,120
572174,120
572202,120
572229,120
572230,120
572231,120
572232,120
572233,120
572234,120
572235,120
572239,120
572240,120
574101,121
574102,121
574103,121
574105,121
574106,121
574107,121
574108,121
574110,121
574111,121
574112,121
574113,121
574114,121
574115,121
574116,121
574117,121
574118,121
574119,121
574122,121
574129,121
574244,121
576101,121
576102,121
576103,121
576104,121
576105,121
576106,121
576107,121
576108,121
576111,121
576112,121
576113,121
576114,121
576115,121
576117,121
576120,121
576121,121
576122,121
576124,121
576201,121
576210,121
576211,121
576212,121
576213,121
576214,121
576215,121
576216,121
576217,121
576218,121
576219,121
576220,121
576221,121
576222,121
576223,121
576224,121
576225,121
576226,121
576227,121
576228,121
576229,121
576230,121
576231,121
576232,121
576233,121
576234,121
576235,121
576247,121
576257,121
576282,121
576283,121
574138,121
574139,121
574504,121
576126,121
576127,121
576244,121
576254,121
581121,122
581129,122
581186,122
581187,122
581302,122
581303,122
581304,122
581305,122
581306,122
581307,122
581308,122
581315,122
581316,122
581317,122
581319,122
581320,122
581321,122
581322,122
581323,122
581324,122
581325,122
581326,122
581327,122
581328,122
581329,122
581330,122
581331,122
581332,122
581333,122
581334,122
581335,122
581337,122
581338,122
581339,122
581340,122
581341,122
581342,122
581343,122
581344,122
581345,122
581346,122
581347,122
581348,122
581349,122
581350,122
581351,122
581352,122
581353,122
581354,122
581355,122
581356,122
581357,122
581359,122
581360,122
581361,122
581362,122
581363,122
581365,122
581384,122
581396,122
581400,122
581401,122
581411,122
581412,122
581421,122
581423,122
581440,122
581450,122
581453,122
686103,123
686534,123
688001,123
688002,123
688003,123
688004,123
688005,123
688006,123
688007,123
688008,123
688009,123
688011,123
688012,123
688013,123
688014,123
688501,123
688502,123
688503,123
688504,123
688505,123
688506,123
688521,123
688522,123
688523,123
688525,123
688526,123
688527,123
688528,123
688529,123
688530,123
688531,123
688532,123
688533,123
688534,123
688535,123
688536,123
688537,123
688538,123
688539,123
688540,123
688541,123
688555,123
688561,123
688562,123
688570,123
688582,123
689109,123
689121,123
689122,123
689123,123
689124,123
689126,123
689504,123
689505,123
689506,123
689508,123
689509,123
689510,123
689511,123
689512,123
689520,123
689521,123
689571,123
689572,123
689573,123
689574,123
689590,123
689595,123
689622,123
689623,123
689624,123
689627,123
690101,123
690102,123
690103,123
690104,123
690105,123
690106,123
690107,123
690108,123
690110,123
690501,123
690502,123
690503,123
690504,123
690505,123
690506,123
690507,123
690508,123
690509,123
690510,123
690511,123
690512,123
690513,123
690514,123
690515,123
690516,123
690517,123
690527,123
690529,123
690530,123
690531,123
690532,123
690533,123
690534,123
690535,123
690537,123
690548,123
690558,123
690559,123
690571,123
690572,123
686107,123
688507,123
688508,123
688511,123
688512,123
688542,123
688543,123
688544,123
688545,123
688546,123
688547,123
688548,123
688549,123
688550,123
688552,123
688554,123
688556,123
688557,123
688558,123
688559,123
688563,123
688564,123
688565,123
688566,123
688567,123
688581,123
688583,123
688584,123
688586,123
688587,123
689125,123
689515,123
689575,123
689576,123
689577,123
689579,123
689598,123
689600,123
689620,123
689630,123
689721,123
689722,123
689723,123
690109,123
690111,123
690499,123
690500,123
690541,123
690549,123
690550,123
690551,123
690552,123
690553,123
690554,123
690555,123
690556,123
690557,123
690560,123
690563,123
690564,123
690565,123
690566,123
690570,123
682001,124
682002,124
682003,124
682004,124
682005,124
682006,124
682007,124
682008,124
682009,124
682010,124
682011,124
682012,124
682013,124
682015,124
682016,124
682017,124
682018,124
682019,124
682020,124
682021,124
682022,124
682023,124
682024,124
682025,124
682026,124
682027,124
682028,124
682029,124
682030,124
682031,124
682032,124
682033,124
682034,124
682035,124
682036,124
682037,124
682038,124
682039,124
682040,124
682041,124
682042,124
682301,124
682302,124
682303,124
682304,124
682305,124
682306,124
682307,124
682308,124
682309,124
682310,124
682311,124
682312,124
682313,124
682314,124
682315,124
682501,124
682502,124
682503,124
682504,124
682505,124
682506,124
682507,124
682508,124
682509,124
682511,124
683101,124
683104,124
683105,124
683106,124
683108,124
683110,124
683111,124
683112,124
683501,124
683502,124
683503,124
683511,124
683512,124
683513,124
683514,124
683515,124
683516,124
683517,124
683518,124
683519,124
683520,124
683521,124
683522,124
683543,124
683544,124
683545,124
683546,124
683547,124
683549,124
683550,124
683556,124
683561,124
683562,124
683563,124
683565,124
683571,124
683573,124
683574,124
683575,124
683576,124
683577,124
683578,124
683579,124
683580,124
683581,124
683585,124
683587,124
683589,124
683594,124
686663,124
686665,124
686666,124
686667,124
686668,124
686669,124
686670,124
686671,124
686672,124
686681,124
686692,124
686693,124
680025,124
680030,124
680032,124
680106,124
682014,124
682317,124
682319,124
682320,124
682510,124
683107,124
683109,124
683504,124
683523,124
683524,124
683525,124
683548,124
683553,124
683554,124
683555,124
683557,124
683564,124
683582,124
683583,124
683584,124
683586,124
683593,124
686674,124
686675,124
686676,124
686677,124
686679,124
686686,124
686687,124
686689,124
686694,124
686695,124
686696,124
686697,124
686698,124
686721,124
686723,124
686726,124
686730,124
682050,124
682051,124
685501,125
685503,125
685505,125
685507,125
685509,125
685511,125
685512,125
685514,125
685515,125
685531,125
685532,125
685533,125
685535,125
685551,125
685552,125
685553,125
685554,125
685561,125
685562,125
685563,125
685565,125
685566,125
685571,125
685581,125
685582,125
685583,125
685585,125
685586,125
685587,125
685588,125
685589,125
685590,125
685591,125
685595,125
685601,125
685602,125
685603,125
685604,125
685605,125
685606,125
685607,125
685608,125
685609,125
685612,125
685613,125
685614,125
685615,125
685616,125
685618,125
685619,125
685620,125
685001,125
685502,125
685506,125
685510,125
685536,125
685537,125
685538,125
685539,125
685556,125
685564,125
685569,125
685592,125
685611,125
685617,125
685621,125
686526,125
670001,127
670002,127
670003,127
670004,127
670005,127
670006,127
670007,127
670008,127
670009,127
670010,127
670011,127
670012,127
670013,127
670014,127
670017,127
670018,127
670101,127
670102,127
670103,127
670104,127
670105,127
670106,127
670107,127
670141,127
670142,127
670143,127
670301,127
670302,127
670303,127
670304,127
670305,127
670306,127
670307,127
670308,127
670309,127
670310,127
670325,127
670327,127
670331,127
670334,127
670353,127
670358,127
670501,127
670502,127
670503,127
670504,127
670511,127
670521,127
670561,127
670562,127
670563,127
670567,127
670571,127
670581,127
670582,127
670591,127
670592,127
670593,127
670594,127
670595,127
670601,127
670602,127
670604,127
670611,127
670612,127
670613,127
670621,127
670622,127
670631,127
670632,127
670633,127
670641,127
670642,127
670643,127
670649,127
670650,127
670651,127
670661,127
670662,127
670663,127
670671,127
670672,127
670673,127
670674,127
670675,127
670676,127
670691,127
670692,127
670693,127
670694,127
670701,127
670702,127
670703,127
670704,127
670705,127
670706,127
670741,127
673311,127
673312,127
673313,127
673316,127
670015,127
670016,127
670109,127
670110,127
670111,127
670144,127
670330,127
670332,127
670333,127
670337,127
670338,127
670339,127
670343,127
670346,127
670354,127
670522,127
670564,127
670565,127
670566,127
670597,127
670603,127
670614,127
670630,127
670647,127
670677,127
670678,127
670679,127
671121,128
671122,128
671123,128
671124,128
671310,128
671311,128
671312,128
671313,128
671314,128
671315,128
671316,128
671317,128
671318,128
671321,128
671322,128
671323,128
671324,128
671326,128
671348,128
671351,128
671531,128
671532,128
671533,128
671541,128
671542,128
671543,128
671551,128
671552,128
671327,128
671328,128
671329,128
671341,128
671349,128
671350,128
671353,128
671357,128
671544,128
671545,128
671534,128
671319,128
671320,128
689695,129
689696,129
690519,129
690520,129
690521,129
690522,129
690523,129
690524,129
690525,129
690528,129
690536,129
690538,129
690539,129
690540,129
690542,129
690544,129
690547,129
690561,129
690573,129
690574,129
691001,129
691002,129
691003,129
691004,129
691005,129
691006,129
691007,129
691008,129
691009,129
691010,129
691011,129
691012,129
691013,129
691014,129
691015,129
691016,129
691019,129
691020,129
691021,129
691301,129
691302,129
691303,129
691304,129
691306,129
691307,129
691308,129
691309,129
691310,129
691311,129
691312,129
691319,129
691322,129
691331,129
691332,129
691333,129
691334,129
691500,129
691501,129
691502,129
691503,129
691504,129
691505,129
691506,129
691507,129
691508,129
691509,129
691510,129
691511,129
691512,129
691515,129
691516,129
691520,129
691521,129
691522,129
691531,129
691532,129
691533,129
691534,129
691535,129
691536,129
691537,129
691538,129
691540,129
691541,129
691543,129
691557,129
691559,129
691560,129
691566,129
691571,129
691572,129
691573,129
691574,129
691576,129
691577,129
691578,129
691579,129
691581,129
691582,129
691583,129
691584,129
691585,129
691589,129
691590,129
691601,129
691602,129
689706,129
690543,129
690546,129
690567,129
690568,129
691017,129
691018,129
691314,129
691315,129
691316,129
691317,129
691318,129
691321,129
691324,129
691326,129
691329,129
691330,129
691498,129
691513,129
691517,129
691518,129
691519,129
691529,129
691539,129
691542,129
691544,129
691545,129
691546,129
691547,129
691548,129
691550,129
691562,129
691580,129
691586,129
691587,129
691588,129
691603,129
691604,129
691623,129
691624,129
691625,129
686001,130
686002,130
686003,130
686004,130
686005,130
686006,130
686007,130
686008,130
686009,130
686010,130
686011,130
686012,130
686013,130
686014,130
686015,130
686016,130
686017,130
686018,130
686019,130
686020,130
686021,130
686022,130
686041,130
686101,130
686102,130
686104,130
686105,130
686106,130
686121,130
686122,130
686123,130
686141,130
686143,130
686144,130
686146,130
686501,130
686502,130
686503,130
686504,130
686505,130
686506,130
686507,130
686508,130
686509,130
686512,130
686513,130
686514,130
686515,130
686516,130
686517,130
686518,130
686519,130
686520,130
686521,130
686522,130
686531,130
686532,130
686533,130
686535,130
686536,130
686537,130
686538,130
686539,130
686540,130
686541,130
686542,130
686543,130
686544,130
686545,130
686546,130
686548,130
686555,130
686560,130
686561,130
686562,130
686563,130
686564,130
686571,130
686572,130
686573,130
686574,130
686575,130
686576,130
686577,130
686578,130
686579,130
686580,130
686581,130
686582,130
686583,130
686584,130
686585,130
686586,130
686587,130
686601,130
686602,130
686603,130
686604,130
686605,130
686606,130
686607,130
686608,130
686609,130
686610,130
686611,130
686612,130
686613,130
686616,130
686630,130
686631,130
686632,130
686633,130
686634,130
686635,130
686636,130
686637,130
686651,130
686652,130
686653,130
686023,130
686024,130
686025,130
686026,130
686027,130
686028,130
686029,130
686030,130
686032,130
686033,130
686034,130
686035,130
686036,130
686037,130
686038,130
686039,130
686124,130
686142,130
686145,130
686523,130
686524,130
686525,130
686527,130
686528,130
686529,130
686549,130
686550,130
686552,130
686553,130
686566,130
686568,130
686588,130
686589,130
686590,130
686591,130
686592,130
686594,130
686595,130
686596,130
686597,130
686600,130
686614,130
686615,130
686617,130
686620,130
686638,130
686640,130
686641,130
686642,130
686654,130
686655,130
673001,131
673002,131
673003,131
673004,131
673005,131
673006,131
673007,131
673008,131
673009,131
673010,131
673011,131
673012,131
673014,131
673015,131
673016,131
673017,131
673018,131
673019,131
673020,131
673021,131
673027,131
673028,131
673029,131
673032,131
673101,131
673102,131
673103,131
673104,131
673105,131
673106,131
673301,131
673302,131
673303,131
673304,131
673305,131
673306,131
673307,131
673308,131
673309,131
673315,131
673317,131
673328,131
673501,131
673502,131
673503,131
673504,131
673505,131
673506,131
673507,131
673508,131
673509,131
673513,131
673517,131
673521,131
673522,131
673523,131
673524,131
673525,131
673526,131
673527,131
673528,131
673529,131
673541,131
673542,131
673570,131
673571,131
673572,131
673573,131
673574,131
673580,131
673582,131
673585,131
673586,131
673601,131
673602,131
673603,131
673604,131
673611,131
673612,131
673613,131
673614,131
673615,131
673616,131
673620,131
673631,131
673632,131
673655,131
673661,131
673013,131
673023,131
673024,131
673025,131
673026,131
673107,131
673108,131
673109,131
673110,131
673111,131
673112,131
673318,131
673321,131
673323,131
673325,131
673326,131
673327,131
673510,131
673511,131
673512,131
673514,131
673515,131
673516,131
673518,131
673519,131
673520,131
673530,131
673532,131
673534,131
673544,131
673583,131
673617,131
673618,131
673619,131
673621,131
673623,131
673624,131
673643,131
673051,131
678001,132
678002,132
678003,132
678004,132
678005,132
678006,132
678007,132
678008,132
678009,132
678010,132
678011,132
678012,132
678013,132
678014,132
678101,132
678102,132
678103,132
678104,132
678501,132
678502,132
678503,132
678504,132
678505,132
678506,132
678507,132
678508,132
678510,132
678512,132
678531,132
678532,132
678533,132
678534,132
678541,132
678542,132
678543,132
678544,132
678545,132
678546,132
678551,132
678552,132
678553,132
678554,132
678555,132
678556,132
678557,132
678571,132
678572,132
678573,132
678574,132
678581,132
678582,132
678583,132
678591,132
678592,132
678593,132
678594,132
678595,132
678596,132
678597,132
678598,132
678601,132
678611,132
678612,132
678613,132
678621,132
678622,132
678623,132
678624,132
678631,132
678632,132
678633,132
678641,132
678642,132
678651,132
678661,132
678671,132
678681,132
678682,132
678683,132
678684,132
678685,132
678686,132
678687,132
678688,132
678701,132
678702,132
678703,132
678704,132
678705,132
678706,132
678721,132
678722,132
678731,132
678732,132
678762,132
679101,132
679102,132
679103,132
679104,132
679121,132
679122,132
679123,132
679301,132
679302,132
679303,132
679304,132
679305,132
679306,132
679307,132
679308,132
679309,132
679313,132
679335,132
679336,132
679337,132
679501,132
679502,132
679503,132
679504,132
679505,132
679506,132
679511,132
679512,132
679513,132
679514,132
679515,132
679516,132
679521,132
679522,132
679523,132
679533,132
679534,132
679535,132
679536,132
679551,132
679552,132
679553,132
679554,132
678547,132
678548,132
678558,132
678576,132
678589,132
678605,132
678614,132
678616,132
678634,132
678635,132
678637,132
678752,132
678761,132
679310,132
679312,132
679518,132
679537,132
686510,133
686511,133
686547,133
689101,133
689102,133
689103,133
689104,133
689105,133
689106,133
689107,133
689108,133
689110,133
689111,133
689112,133
689113,133
689115,133
689501,133
689502,133
689503,133
689507,133
689513,133
689514,133
689531,133
689532,133
689533,133
689541,133
689542,133
689543,133
689544,133
689545,133
689546,133
689547,133
689548,133
689549,133
689550,133
689551,133
689581,133
689582,133
689583,133
689584,133
689585,133
689586,133
689587,133
689588,133
689589,133
689591,133
689592,133
689594,133
689597,133
689602,133
689611,133
689612,133
689613,133
689614,133
689615,133
689621,133
689625,133
689626,133
689641,133
689642,133
689643,133
689644,133
689645,133
689646,133
689647,133
689648,133
689649,133
689650,133
689652,133
689653,133
689654,133
689656,133
689661,133
689662,133
689663,133
689664,133
689666,133
689667,133
689668,133
689671,133
689672,133
689673,133
689674,133
689675,133
689676,133
689677,133
689678,133
689691,133
689692,133
689693,133
689694,133
689698,133
689699,133
689711,133
691523,133
691524,133
691525,133
691526,133
691530,133
691551,133
691552,133
691553,133
691554,133
691555,133
691556,133
689114,133
689116,133
689516,133
689517,133
689518,133
689519,133
689552,133
689560,133
689561,133
689578,133
689580,133
689593,133
689596,133
689603,133
689616,133
689629,133
689632,133
689651,133
689657,133
689658,133
689659,133
689660,133
689665,133
689680,133
689681,133
689682,133
689703,133
689705,133
689713,133
690569,133
691320,133
691325,133
691514,133
691527,133
691528,133
691558,133
691561,133
682551,134
682552,134
682553,134
682554,134
682555,134
682556,134
682557,134
682558,134
682559,134
484113,135
484116,135
484117,135
484220,135
484224,135
484330,135
484336,135
484440,135
484444,135
484446,135
484881,135
484886,135
484447,135
484887,135
473338,136
481001,137
481051,137
481102,137
481105,137
481111,137
481115,137
481116,137
481117,137
481222,137
481224,137
